Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Audio output channel (product.metafields.shopify.audio-output-channel),Audio purpose (product.metafields.shopify.audio-purpose),Bag/Case material (product.metafields.shopify.bag-case-material),Case type (product.metafields.shopify.case-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Decoration material (product.metafields.shopify.decoration-material),Device interface (product.metafields.shopify.device-interface),Item condition (product.metafields.shopify.item-condition),Light source (product.metafields.shopify.light-source),Manufacturer type (product.metafields.shopify.manufacturer-type),Mobile phone case features (product.metafields.shopify.mobile-phone-case-features),Mounting type (product.metafields.shopify.mounting-type),Power source (product.metafields.shopify.power-source),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Romania,Price / Romania,Compare At Price / Romania,Included / International,Price / International,Compare At Price / International,Status
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,15W Incarcator Wireless Magnetic pentru Iphone-Confort si Rapiditate in Masina,"<h1>SPECIFICATIONS</h1><p><span>Brand Name</span>: <span style=""color:#333"">Alynic</span></p><p><span>Features</span>: <span style=""color:#333"">With Cable</span></p><p><span>Connector Type</span>: <span style=""color:#333"">Type C</span></p><p><span>Certification</span>: <span style=""color:#333"">CE</span></p><p><span>Origin</span>: <span style=""color:#333"">Mainland China</span></p><p><span>Hign-concerned Chemical</span>: <span style=""color:#333"">none</span></p><p><span>Compatible Devices</span>: <span style=""color:#333"">Phones</span></p><p><span>Max. Output Power</span>: <span style=""color:#333"">15W</span></p><p><span>Compatible Brand</span>: <span style=""color:#333"">Apple iPhone</span></p><p><span>Choice</span>: <span style=""color:#333"">yes</span></p><div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext"">
<p><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><u><span style=""color:rgb(231, 76, 60)""><strong><span style=""font-size:18px"">NOTE Before buy!!!</span></strong></span></u></span><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:18px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><u><strong><span style=""color:rgb(231, 76, 60)"">*We send a magnetic ring in it, you can use with your phone, don't worry the magnet issue!!</span></strong></u></span><br><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><span style=""font-size:16px""><strong>Product Feature</strong></span></span><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Safe Installation:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong><span> </span></strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'>This car phone holder is equipped with an upgraded version of the ventilation clip, which can securely fix your smartphone on the car's vent.</span><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Strong Magnetism:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong><span> </span></strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'>The powerful magnetism fixes the phone together without sliding, allowing your phone to be completely concentrated on the charging board to speed up charging.</span><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Wireless Fast Charging:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong><span> </span></strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'>Quickly charge your iPhone 12-15 series directly, use the magnetic ring to charge with other phones which support wireless charging</span><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Perfect Viewing Angle:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><span> </span></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'>Through a 360° rotating ball joint, you can easily adjust to the best viewing angle, and quickly switch between vertical and horizontal views.</span><br><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Product Specification</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><br>Type: Car Wireless Charger<br>Power: 15W / 10W / 7.5W/5W<br>Input Interface:Type-c<br>Input:DC 12V/1.75A 9V/1.67A 5V/2A(Please confirm you used was QC3.0 charger)<br>Charging Efficiency:85%</span><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Warning:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><br>1. The Magnetic function is ONLY support For iPhone 12 13 14 15 series.<br>2. The iPhone 11 X Xs Xr 8 series and other Android phones are NOT support magnetic fuction. they need use with megnet case for magnetic fuction.</span><br><br><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><strong>Package Included:</strong></span><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'><br>1x Car Wireless Charger<br>1x Type c Charging Cable</span></p>
<p><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/Sc9591e85bb674939890e6069897395891.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/S6a85392f3a6b4cb68cddf3aa20ae5e68C.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/S57f91108e95341cb9a23f932b0c32548J.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/Saa4e5f3577fb411ebb59a70deb055ea8p.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/S18f3733026944f1d86d076b0ba3319c6k.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/S296e5e94489f43b28d3c80cdac154589g.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span><img src=""https://ae01.alicdn.com/kf/S10e67d5e67d3486788636501d6085dcaX.jpg"" slate-data-type=""image""><span style='background-color:rgb(255, 255, 255);color:rgb(34, 34, 34);font-size:14px;font-family:""Open Sans"", Roboto, Arial, Helvetica, sans-serif, SimSun'></span></p>
</div></div><br>",SVMCDESIGN,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Soda Maker Accessories > Chargers,,"cars, charger, Macsafe Phone Chargers Dock Station",TRUE,Color,TYPE 2 Black,,,,,,,,14:175#TYPE 2 Black,0,dsers-fulfillment-service,deny,dsers-fulfillment-service,50,5.3,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S6ce0a01ca11d4b53aacbdc1c1ecb02ebQ.webp?v=1732955198,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S2e4f20cfcd234a7baf51738385495c06n.webp?v=1732955198,g,,5.3,TRUE,,,TRUE,,,active
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,TYPE 2 White,,,,,,,,14:347#TYPE 2 White,0,dsers-fulfillment-service,deny,dsers-fulfillment-service,50,5.3,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/Sc9591e85bb674939890e6069897395891.webp?v=1732955198,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/Sb44fe90c2c394594ab43b5ae5e71a265c.webp?v=1732955198,g,,5.3,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,white,,,,,,,,14:29#white,0,dsers-fulfillment-service,deny,dsers-fulfillment-service,50,5,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S6a85392f3a6b4cb68cddf3aa20ae5e68C.webp?v=1732955199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S76c20b1e2f194c7895dd5e542c9979f9c.webp?v=1732955200,g,,5,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,Black,,,,,,,,14:10#Black,0,dsers-fulfillment-service,deny,dsers-fulfillment-service,50,4.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S57f91108e95341cb9a23f932b0c32548J.webp?v=1732955198,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S0f209b3c6e734e368e92c158519be9e9e.webp?v=1732955198,g,,4.95,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/Saa4e5f3577fb411ebb59a70deb055ea8p.webp?v=1732955198,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S296e5e94489f43b28d3c80cdac154589g.webp?v=1732955198,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S18f3733026944f1d86d076b0ba3319c6k.webp?v=1732955198,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S10e67d5e67d3486788636501d6085dcaX.webp?v=1732955198,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/S2e4f20cfcd234a7baf51738385495c06n.webp?v=1732955198,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15w-magnetic-car-wireless-charger-for-magsafe-iphone-12-13-14-15-16-pro-max-air-vent-car-phone-holder-stand-fast-car-charging,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0877/2583/4582/files/Sb44fe90c2c394594ab43b5ae5e71a265c.webp?v=1732955198,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
